transect_id,along_baseline_m,transect_center_x_utm,transect_center_y_utm,transect_center_longitude,transect_center_latitude,1952,1990,1995,2000,2005,2010,2015,2020,2025
222,111000,223689.14504247587,2481531.3902210193,90.31587754054692,22.417702606115583,3861.7769994348346,,4347.757925525628,4347.757926706254,4347.757926706254,4347.757926706254,4375.524912899942,4403.291906251805,4403.291906251805
223,111500,223689.14504247587,2482031.3902210193,90.31579076505201,22.422214676844543,3760.8870200335805,,3894.420877667726,3894.4208409741113,3866.654873555206,3894.4208409741113,3894.4208409741113,3922.1868155378324,3922.1868155378324
224,112000,223689.14504247587,2482531.3902210193,90.31570396738579,22.426726744736108,3542.89405953206,,3330.0527869361104,3357.817721347732,3330.0527869361104,1608.640746988298,3357.817721347732,3357.817721347732,3357.817721347732
225,112500,223689.14504247587,2483031.3902210193,90.31561714754504,22.431238809789765,1195.7583942817873,,2904.54129925865,2904.541297904245,1322.009036096948,2904.54129925865,2821.2495529587613,2876.7773772812507,2821.2495529587613
226,113000,223689.14504247587,2483531.3902210193,90.31553030552656,22.43575087200505,2745.535622384312,,2479.0566556016274,2340.242099471303,2479.056620307878,1035.3942654231505,1035.3942677810264,1007.6317162080086,1007.6317162080086
227,113500,223689.14504247587,2484031.3902210193,90.31544344132715,22.440262931381458,1773.38886813735,,970.8893557477859,1942.5511398871604,1942.5511398871604,1970.3130325067905,887.6044631641416,887.6044631641416,887.6044631641416
228,114000,223689.14504247587,2484531.3902210193,90.3153565549436,22.444774987918507,1775.0131395654462,,1683.6895374988671,1655.9286099188903,1655.928601970838,1655.9285749033734,1878.016188132402,1905.777039328328,1905.777039328328
229,114500,223689.14504247587,2485031.3902210193,90.31526964637268,22.449287041615708,3508.5742810221855,,1535.8828873391612,703.086246606952,1619.162701099238,1646.9226770409732,1952.283521294914,1952.2833423113625,1952.283521294914
230,115000,223689.14504247587,2485531.3902210193,90.3151827156112,22.453799092472575,2497.367642180383,,1554.6382015710115,1610.1563807360071,1665.6746118408337,1721.192903477524,1943.2662873314694,1971.0252142746176,1971.0252142746176
231,115500,223689.14504247587,2486031.3902210193,90.31509576265594,22.458311140488608,2978.387900055124,,1573.3898711021175,1684.4225580877392,1739.9393213278963,1538.297409551713,990.4690673897567,1934.2472081169253,990.4690673897567
232,116000,223689.14504247587,2486531.3902210193,90.3150087875037,22.46282318566334,3092.5423705749563,,1905.2279589104874,822.7218024322065,1703.1674769624078,1730.92486048289,1064.7503773734497,1841.9543335379567,1064.7503773734497
233,116500,223689.14504247587,2487031.3902210193,90.31492179015125,22.467335227996266,3212.370364905015,,1388.83162694145,1416.5881206300692,2358.213982842746,748.3878136237909,1610.8829446590971,1638.6393747632974,1638.6393747632974
234,117000,223689.14504247587,2487531.3902210193,90.31483477059535,22.471847267486897,389.3526879019628,,4226.637025769276,4254.391034466942,491.6532105098595,1379.8246215108375,436.14273398095975,1352.0691895334749,436.14273398095975
235,117500,223689.14504247587,2488031.3902210193,90.31474772883283,22.476359304134757,1928.5935632850742,,1287.5521610456344,649.1993787700485,1204.2885518412222,1232.0430780589231,571.9868982493354,3486.1264004725963,3486.1264004725963
236,118000,223689.14504247587,2488531.3902210193,90.31466066486047,22.480871337939355,69.69836967464653,,1084.2689636307477,4743.832501127705,247.89577363446006,358.90876860401477,3633.741654059384,3605.9892290313437,3605.9892290313437
237,118500,223689.14504247587,2489031.3902210193,90.31457357867501,22.4853833689002,1892.8647265266336,,4835.900436586933,4724.895519443788,409.20291119418107,,3753.5979211288795,3725.8464409582666,3753.5979211288795
238,119000,223689.14504247587,2489531.3902210193,90.31448647027327,22.489895397016806,804.8804998314299,,4067.702248534304,4012.20126525691,,,3845.6980209862522,3817.9474644636502,3817.9474644636502
239,119500,223689.14504247587,2490031.3902210193,90.314399339652,22.49440742228868,836.2863050069718,,4048.792826821009,4048.792875650368,,,3965.543985348573,3910.0447317937796,3910.0447773993656
240,120000,223689.14504247587,2490531.3902210193,90.31431218680801,22.498919444715337,480.6635555779212,,4057.635593405954,4057.635593405954,,,4057.63559631526,4057.63559631526,3641.4041338105453
241,120500,223689.14504247587,2491031.3902210193,90.31422501173805,22.5034314642963,4827.883158559998,,3816.749463081069,3594.7662287123094,,,,3594.7662302085373,
242,121000,223689.14504247587,2491531.3902210193,90.31413781443891,22.507943481031063,98.30694190028589,,3936.5914551839232,3936.591498970258,,,,3936.591498970258,
243,121500,223689.14504247587,2492031.3902210193,90.31405059490734,22.512455494919152,305.1534714876325,,4833.313686744252,4833.313686744252,,,,4611.34688069002,
