transect_id,along_baseline_m,transect_center_x_utm,transect_center_y_utm,transect_center_longitude,transect_center_latitude,distance_to_1952_m,distance_to_1990_m,distance_to_1995_m,distance_to_2000_m,distance_to_2005_m,distance_to_2010_m,distance_to_2015_m,distance_to_2020_m,distance_to_2025_m,NSM_meters,SCE_meters,EPR_m_per_year,EPRunc_m_per_year,LRR_m_per_year,LSE_meters,LCI_m_per_year,LR2,num_intersections
112.0,56000.0,223689.14504247587,2426531.3902210193,90.3252882130033,21.9213576151529,66.32740328647196,3440.978202686616,3803.486082547606,3942.8073698031367,3831.3503243939485,626.8387302916672,4221.450474427256,4249.314827227179,4249.314827227179,4182.987423940707,4182.987423940707,57.30119758822887,0.21659436028550544,48.95617154522616,1307.418182358159,40.24594820167839,0.4314138378226975,9
113.0,56500.0,223689.14504247587,2427031.3902210193,90.32520385702097,21.925869995005094,108.08953964404645,1704.9126114499813,3516.011583008716,3505.31416469501,3616.7602076437324,2178.581775367784,3933.96171307395,3933.961715593876,3933.96171307395,3825.8721734299033,3825.8721759498294,52.40920785520416,0.21659436028550544,53.02211360336154,712.0098247582047,21.917631950490055,0.750057319051864,9
114.0,57000.0,223689.14504247587,2427531.3902210193,90.32511947921355,21.930382372073858,3541.0224740116682,832.418372199114,4544.766151678108,1034.3020047055034,867.134293739422,1034.3020047055034,950.7181798524398,4294.0223578437,3730.076872582722,189.05439857105375,3712.347779478994,2.589786281795257,0.21659436028550544,-5.46909811590481,1761.3572651089585,54.21944884410815,0.005190252443804444,9
115.0,57500.0,223689.14504247587,2428031.3902210193,90.32503507957797,21.93489474635873,2204.040504383156,2913.2507486147806,2885.3894044201297,3052.5577726004703,3108.2806388454046,1126.5758973609773,3470.4798847066413,1154.4362042924622,1154.4362042924622,-1049.6043000906939,2343.903987345664,-14.378141097132792,0.21659436028550544,-12.310455499754312,980.5231426197491,30.183214629342633,0.07859502081814196,9
116.0,58000.0,223689.14504247587,2428531.3902210193,90.32495065811115,21.939407117859183,4128.828285776952,1957.178472673375,2737.268673195911,2820.850080215314,2932.292050882883,1246.705495966773,3266.6187314604176,3238.7581499800435,3266.6187314604176,-862.2095543165342,2882.122789810179,-11.811089785158003,0.21659436028550544,-11.351711518846598,847.957979381162,26.102492206296454,0.08840705336784749,9
117.0,58500.0,223689.14504247587,2429031.3902210193,90.32486621480996,21.94391948657475,1377.3620206020714,2226.9816890496877,2589.1552090060723,2728.453007576143,1338.971154263214,3007.049201561691,3146.3475605047424,1478.2638657638163,1478.2638657638163,100.90184516174486,1807.3764062415285,1.3822170570102035,0.21659436028550544,6.157779425553952,781.4041067690008,24.053779907574285,0.03251277562175714,9
118.0,59000.0,223689.14504247587,2429531.3902210193,90.32478174967135,21.94843185250492,1664.9772998920816,2413.1902235964662,2496.7662154919526,2663.918228900642,2719.6356305374065,2858.9292407910107,2970.364242404321,2942.505494934361,2831.0705066057853,1166.0932067137037,1305.3869425122393,15.973879544023339,0.21659436028550544,18.062307358688486,103.11024674205419,3.174018615802138,0.9431999109501505,9
119.0,59500.0,223689.14504247587,2430031.3902210193,90.32469726269218,21.952944215649214,4960.525671138836,1969.1987511316256,2376.523165388091,2024.9120630785183,2543.669700251572,2024.9120630785183,2024.9120630785183,2766.532189210644,2655.1008858033456,-2305.42478533549,2991.32692000721,-31.581161442951917,0.21659436028550544,-30.55937212643546,707.9360563636435,21.79223009054542,0.5020796366912732,9
120.0,60000.0,223689.14504247587,2430531.3902210193,90.32461275386939,21.957456576007125,4935.423878578935,2311.9991269137536,2339.8559133270173,2395.569634068932,2395.5696925828233,2312.140545052913,2284.2848631133384,2200.717758956889,2284.2848631133384,-2651.1390154655965,2734.7061196220457,-36.316972814597214,0.21659436028550544,-34.98268437822821,461.9742505420077,14.220845333730807,0.7562762688064804,9
121.0,60500.0,223689.14504247587,2431031.3902210193,90.32452822319986,21.96196893357817,1390.6797197347041,1913.2060666760663,2247.4769273899437,2822.1900804093457,2275.3329258945887,1272.5229615404387,2331.0448314729438,2599.3524313511734,2358.900796021626,968.2210762869217,1549.667118868907,13.263302414889338,0.21659436028550544,12.484368463458694,472.89943389890635,14.557152698435278,0.2738596588691583,9
122.0,61000.0,223689.14504247587,2431531.3902210193,90.32444367068051,21.966481288361848,4658.178645965527,1354.5790964222397,2155.1015354757837,2210.8117157304077,2182.9566395195434,2043.681453208963,2238.666771284654,2238.666771284654,2238.666771284654,-2419.511874680873,3303.599549543287,-33.14399828329963,0.21659436028550544,-29.216125178127996,686.4193590083967,21.12988662698081,0.49503700807461304,9
123.0,61500.0,223689.14504247587,2432031.3902210193,90.32435909630823,21.970993640357683,1472.2379955760262,54.165226118813735,2090.583968008694,2174.1464716861956,2118.4379593560006,1502.543796492013,2202.000610330957,2202.000520143716,2202.000520143716,729.76252456769,2147.8353842121433,9.996746911886165,0.21659436028550544,14.445135958406214,682.4745604252518,21.008454814584752,0.19512419900584588,9
124.0,62000.0,223689.14504247587,2432531.3902210193,90.32427450007991,21.97550598956516,1760.189854517259,146.4649715766427,2109.6280333006,2193.1879019468033,2053.921456734737,689.1197106739564,2221.04122455584,3460.8884720859933,2193.1879087862035,432.99805426894454,3314.4235005093506,5.931480195464994,0.21659436028550544,14.674009409220961,964.7914303848524,29.69894901006894,0.11125506252105932,9
125.0,62500.0,223689.14504247587,2433031.3902210193,90.32418988199247,21.9800183359838,2188.24203003,346.1287100852933,3302.4180955677875,2407.193061832717,2379.3405838585168,183.05727910398855,2212.2257310214045,3887.2885234947607,3887.2885234947607,1699.0464934647607,3704.231244390772,23.27460949951727,0.21659436028550544,18.243243618829283,1369.0027210478984,42.141690656216575,0.08767154195969706,9
